"LABID","Duplicates","Flags","FIELDID","Animal_ID","Stage_Class","Cruise","Platform","Shipper","Shipper_Organization","Shipped_Date","Received_Date","Collection_Method","Contact_ID","CONTACT_NAME","Organization_ID","Organization","Collector","Collector_Organization","Acknowledgement","Label","LAB","Species_ID","SpCode","SpType","Species_Type","SpName","Genus","Species","CommonName","SubSpecies","Species_Determ_List","USE","Restrict_Description","Date_Collected","YR","MO","DA","Location","City","Island","County","State","Country","Latitude","Latitude_Precision","Latitude_Precision_Unit","Longitude","Longitude_Precision","Longitude_Precision_Unit","OBasin","Ocean_Basin","SEX","Gender_Determination","ACCESSIONDATE","Repository_Numbers","COMMENTS","Record_Creation_Date","Edit_User","Edit_Date"
55174,,,"RWB2006APR13.01",212769,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"SJC",36,"036","C","CETACEA","G mac","Globicephala","macrorhynchus","Short-finned pilot whale",,,"Y","Donator requested that PI request permission to use in study","04/13/2006",2006,4,13,,,,,"HAWAII","UNITED STATES OF AMERICA",19.683333,1,"Minute",-156.083333,1,"Minute",1,"North Pacific","M","Field determination: field observation (photo/sex dimorphism); no carcass in hand for examination.",5/15/2006 0:00:00,,,5/31/2012 16:13:10,"dan.prosperi",6/10/2022 15:33:43
55175,,,"RWB2006APR13.02",212770,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"SJC",36,"036","C","CETACEA","G mac","Globicephala","macrorhynchus","Short-finned pilot whale",,,"Y","Donator requested that PI request permission to use in study","04/13/2006",2006,4,13,,,,,"HAWAII","UNITED STATES OF AMERICA",19.683333,1,"Minute",-156.083333,1,"Minute",1,"North Pacific","F","Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.",5/15/2006 0:00:00,,,5/31/2012 16:13:10,"dan.prosperi",6/10/2022 15:33:43
55179,,,"RWB2006APR13.06",212774,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"SJC",36,"036","C","CETACEA","G mac","Globicephala","macrorhynchus","Short-finned pilot whale",,,"Y","Donator requested that PI request permission to use in study","04/13/2006",2006,4,13,,,,,"HAWAII","UNITED STATES OF AMERICA",19.633333,1,"Minute",-156.083333,1,"Minute",1,"North Pacific","M","Field determination: field observation (photo/sex dimorphism); no carcass in hand for examination.",5/15/2006 0:00:00,,,5/31/2012 16:13:10,"dan.prosperi",6/10/2022 15:33:43
55180,,,"RWB2006APR13.07",212775,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"SJC",36,"036","C","CETACEA","G mac","Globicephala","macrorhynchus","Short-finned pilot whale",,,"Y","Donator requested that PI request permission to use in study","04/13/2006",2006,4,13,,,,,"HAWAII","UNITED STATES OF AMERICA",19.633333,1,"Minute",-156.083333,1,"Minute",1,"North Pacific","F","Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.",5/15/2006 0:00:00,,,5/31/2012 16:13:10,"dan.prosperi",6/10/2022 15:33:43
55209,,,"RWB2006APR25.01",212804,,,,,,,,"NON-INVASIVE SAMPLING",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"SJC",36,"036","C","CETACEA","G mac","Globicephala","macrorhynchus","Short-finned pilot whale",,,"Y","Donator requested that PI request permission to use in study","04/25/2006",2006,4,25,,,,,"HAWAII","UNITED STATES OF AMERICA",19.116666,1,"Minute",-156,1,"Minute",1,"North Pacific","M","Field determination: field observation (photo/sex dimorphism); no carcass in hand for examination.",5/15/2006 0:00:00,,"SLOUGHED",5/31/2012 16:13:11,"dan.prosperi",6/10/2022 15:33:43
55226,,,"RWB2006APR26.15",212821,,,,,,,,"NON-INVASIVE SAMPLING",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"SJC",36,"036","C","CETACEA","G mac","Globicephala","macrorhynchus","Short-finned pilot whale",,,"Y","Donator requested that PI request permission to use in study","04/26/2006",2006,4,26,,,,,"HAWAII","UNITED STATES OF AMERICA",19.716666,1,"Minute",-156.15,1,"Minute",1,"North Pacific","M","Field determination: field observation (photo/sex dimorphism); no carcass in hand for examination.",5/15/2006 0:00:00,,"SLOUGHED",5/31/2012 16:13:11,"dan.prosperi",6/10/2022 15:33:43
55227,,,"RWB2006APR26.16",212822,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"SJC",36,"036","C","CETACEA","G mac","Globicephala","macrorhynchus","Short-finned pilot whale",,,"Y","Donator requested that PI request permission to use in study","04/26/2006",2006,4,26,,,,,"HAWAII","UNITED STATES OF AMERICA",19.716666,1,"Minute",-156.15,1,"Minute",1,"North Pacific","M","Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.",5/15/2006 0:00:00,,,5/31/2012 16:13:11,"dan.prosperi",6/10/2022 15:33:43
55228,,,"RWB2006APR26.17",212823,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"SJC",36,"036","C","CETACEA","G mac","Globicephala","macrorhynchus","Short-finned pilot whale",,,"Y","Donator requested that PI request permission to use in study","04/26/2006",2006,4,26,,,,,"HAWAII","UNITED STATES OF AMERICA",19.7,1,"Minute",-156.15,1,"Minute",1,"North Pacific","F","Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.",5/15/2006 0:00:00,,,5/31/2012 16:13:11,"dan.prosperi",6/10/2022 15:33:43
55229,,,"RWB2006APR26.18",212824,,,,,,,,"NON-INVASIVE SAMPLING",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"SJC",36,"036","C","CETACEA","G mac","Globicephala","macrorhynchus","Short-finned pilot whale",,,"Y","Donator requested that PI request permission to use in study","04/26/2006",2006,4,26,,,,,"HAWAII","UNITED STATES OF AMERICA",19.7,1,"Minute",-156.15,1,"Minute",1,"North Pacific","F","Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.",5/15/2006 0:00:00,,"SLOUGHED",5/31/2012 16:13:11,"dan.prosperi",6/10/2022 15:33:43
55230,,,"RWB2006APR26.19",212825,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"SJC",36,"036","C","CETACEA","G mac","Globicephala","macrorhynchus","Short-finned pilot whale",,,"Y","Donator requested that PI request permission to use in study","04/26/2006",2006,4,26,,,,,"HAWAII","UNITED STATES OF AMERICA",19.683333,1,"Minute",-156.15,1,"Minute",1,"North Pacific","M","Field determination: field observation (photo/sex dimorphism); no carcass in hand for examination.",5/15/2006 0:00:00,,,5/31/2012 16:13:11,"dan.prosperi",6/10/2022 15:33:43
55231,,,"RWB2006APR26.20",212826,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"SJC",36,"036","C","CETACEA","G mac","Globicephala","macrorhynchus","Short-finned pilot whale",,,"Y","Donator requested that PI request permission to use in study","04/26/2006",2006,4,26,,,,,"HAWAII","UNITED STATES OF AMERICA",19.683333,1,"Minute",-156.15,1,"Minute",1,"North Pacific","M","Field determination: field observation (photo/sex dimorphism); no carcass in hand for examination.",5/15/2006 0:00:00,,"QPCR SEX ASSAY FAILED",5/31/2012 16:13:11,"dan.prosperi",6/10/2022 15:33:43
55232,,,"RWB2006MAR20.01",212827,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"SJC",36,"036","C","CETACEA","G mac","Globicephala","macrorhynchus","Short-finned pilot whale",,,"Y","Donator requested that PI request permission to use in study","03/20/2006",2006,3,20,,,,,"HAWAII","UNITED STATES OF AMERICA",19.566666,1,"Minute",-156.033333,1,"Minute",1,"North Pacific","U",,5/15/2006 0:00:00,,,5/31/2012 16:13:11,"dan.prosperi",6/10/2022 15:33:43
55233,,,"RWB2006MAR20.02",212828,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"SJC",36,"036","C","CETACEA","G mac","Globicephala","macrorhynchus","Short-finned pilot whale",,,"Y","Donator requested that PI request permission to use in study","03/20/2006",2006,3,20,,,,,"HAWAII","UNITED STATES OF AMERICA",19.566666,1,"Minute",-156.033333,1,"Minute",1,"North Pacific","F","Field determination: field observation (photo/sex dimorphism); no carcass in hand for examination.",5/15/2006 0:00:00,,,5/31/2012 16:13:11,"dan.prosperi",6/10/2022 15:33:43
55234,,,"RWB2006MAR20.03",212829,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"SJC",36,"036","C","CETACEA","G mac","Globicephala","macrorhynchus","Short-finned pilot whale",,,"Y","Donator requested that PI request permission to use in study","03/20/2006",2006,3,20,,,,,"HAWAII","UNITED STATES OF AMERICA",19.55,1,"Minute",-156.033333,1,"Minute",1,"North Pacific","M","Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.",5/15/2006 0:00:00,,,5/31/2012 16:13:11,"dan.prosperi",6/10/2022 15:33:43
55238,,,"RWB2006MAR22.01",212833,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"SJC",36,"036","C","CETACEA","G mac","Globicephala","macrorhynchus","Short-finned pilot whale",,,"Y","Donator requested that PI request permission to use in study","03/22/2006",2006,3,22,,,,,"HAWAII","UNITED STATES OF AMERICA",19.433333,1,"Minute",-155.983333,1,"Minute",1,"North Pacific","F","Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.",5/15/2006 0:00:00,,,5/31/2012 16:13:11,"dan.prosperi",6/10/2022 15:33:43
55239,,,"RWB2006MAR22.02",212834,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"SJC",36,"036","C","CETACEA","G mac","Globicephala","macrorhynchus","Short-finned pilot whale",,,"Y","Donator requested that PI request permission to use in study","03/22/2006",2006,3,22,,,,,"HAWAII","UNITED STATES OF AMERICA",19.433333,1,"Minute",-155.983333,1,"Minute",1,"North Pacific","M","Field determination: field observation (photo/sex dimorphism); no carcass in hand for examination.",5/15/2006 0:00:00,,,5/31/2012 16:13:11,"dan.prosperi",6/10/2022 15:33:43
55240,,,"RWB2006MAR22.03",212835,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"SJC",36,"036","C","CETACEA","G mac","Globicephala","macrorhynchus","Short-finned pilot whale",,,"Y","Donator requested that PI request permission to use in study","03/22/2006",2006,3,22,,,,,"HAWAII","UNITED STATES OF AMERICA",19.433333,1,"Minute",-155.983333,1,"Minute",1,"North Pacific","F","Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.",5/15/2006 0:00:00,,,5/31/2012 16:13:11,"dan.prosperi",6/10/2022 15:33:43
55241,,,"RWB2006MAR22.04",212836,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"SJC",36,"036","C","CETACEA","G mac","Globicephala","macrorhynchus","Short-finned pilot whale",,,"Y","Donator requested that PI request permission to use in study","03/22/2006",2006,3,22,,,,,"HAWAII","UNITED STATES OF AMERICA",19.383333,1,"Minute",-155.95,1,"Minute",1,"North Pacific","F","Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.",5/15/2006 0:00:00,,,5/31/2012 16:13:11,"dan.prosperi",6/10/2022 15:33:43
55242,,,"RWB2006MAR22.05",212837,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"SJC",36,"036","C","CETACEA","G mac","Globicephala","macrorhynchus","Short-finned pilot whale",,,"Y","Donator requested that PI request permission to use in study","03/22/2006",2006,3,22,,,,,"HAWAII","UNITED STATES OF AMERICA",19.383333,1,"Minute",-155.95,1,"Minute",1,"North Pacific","M","Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.",5/15/2006 0:00:00,,,5/31/2012 16:13:11,"dan.prosperi",6/10/2022 15:33:43
55243,,,"RWB2006MAR22.06",212838,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"SJC",36,"036","C","CETACEA","G mac","Globicephala","macrorhynchus","Short-finned pilot whale",,,"Y","Donator requested that PI request permission to use in study","03/22/2006",2006,3,22,,,,,"HAWAII","UNITED STATES OF AMERICA",19.383333,1,"Minute",-155.95,1,"Minute",1,"North Pacific","F","Field determination: field observation (photo/sex dimorphism); no carcass in hand for examination.",5/15/2006 0:00:00,,,5/31/2012 16:13:11,"dan.prosperi",6/10/2022 15:33:43
55244,,,"RWB2006MAR22.07",212839,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"SJC",36,"036","C","CETACEA","G mac","Globicephala","macrorhynchus","Short-finned pilot whale",,,"Y","Donator requested that PI request permission to use in study","03/22/2006",2006,3,22,,,,,"HAWAII","UNITED STATES OF AMERICA",19.333333,1,"Minute",-155.916666,1,"Minute",1,"North Pacific","M","Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.",5/15/2006 0:00:00,,,5/31/2012 16:13:11,"dan.prosperi",6/10/2022 15:33:43
55245,,,"RWB2006MAR22.08",212840,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"SJC",36,"036","C","CETACEA","G mac","Globicephala","macrorhynchus","Short-finned pilot whale",,,"Y","Donator requested that PI request permission to use in study","03/22/2006",2006,3,22,,,,,"HAWAII","UNITED STATES OF AMERICA",19.366666,1,"Minute",-155.95,1,"Minute",1,"North Pacific","U",,5/15/2006 0:00:00,,,5/31/2012 16:13:11,"dan.prosperi",6/10/2022 15:33:43
55246,,,"RWB2006MAR23.01",212841,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"SJC",36,"036","C","CETACEA","G mac","Globicephala","macrorhynchus","Short-finned pilot whale",,,"Y","Donator requested that PI request permission to use in study","03/23/2006",2006,3,23,,,,,"HAWAII","UNITED STATES OF AMERICA",19.716666,1,"Minute",-156.083333,1,"Minute",1,"North Pacific","U",,5/15/2006 0:00:00,,,5/31/2012 16:13:11,"dan.prosperi",6/10/2022 15:33:43
55248,,,"RWB2006MAR23.03",212843,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"SJC",36,"036","C","CETACEA","G mac","Globicephala","macrorhynchus","Short-finned pilot whale",,,"Y","Donator requested that PI request permission to use in study","03/23/2006",2006,3,23,,,,,"HAWAII","UNITED STATES OF AMERICA",19.65,1,"Minute",-156.066666,1,"Minute",1,"North Pacific","F","Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.",5/15/2006 0:00:00,,,5/31/2012 16:13:11,"dan.prosperi",6/10/2022 15:33:43
55254,,,"RWB2006MAR25.01",212849,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"SJC",36,"036","C","CETACEA","G mac","Globicephala","macrorhynchus","Short-finned pilot whale",,,"Y","Donator requested that PI request permission to use in study","03/25/2006",2006,3,25,,,,,"HAWAII","UNITED STATES OF AMERICA",19.666666,1,"Minute",-156.1,1,"Minute",1,"North Pacific","M","Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.",5/15/2006 0:00:00,,,5/31/2012 16:13:11,"dan.prosperi",6/10/2022 15:33:43
55255,,,"RWB2006MAR25.02",212850,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"SJC",36,"036","C","CETACEA","G mac","Globicephala","macrorhynchus","Short-finned pilot whale",,,"Y","Donator requested that PI request permission to use in study","03/25/2006",2006,3,25,,,,,"HAWAII","UNITED STATES OF AMERICA",19.666666,1,"Minute",-156.1,1,"Minute",1,"North Pacific","U",,5/15/2006 0:00:00,,,5/31/2012 16:13:11,"dan.prosperi",6/10/2022 15:33:43
55264,,,"RWB2006MAR26.12",212859,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"SJC",36,"036","C","CETACEA","G mac","Globicephala","macrorhynchus","Short-finned pilot whale",,,"Y","Donator requested that PI request permission to use in study","03/26/2006",2006,3,26,,,,,"HAWAII","UNITED STATES OF AMERICA",19.95,1,"Minute",-156.133333,1,"Minute",1,"North Pacific","M","Field determination: field observation (photo/sex dimorphism); no carcass in hand for examination.",5/15/2006 0:00:00,,,5/31/2012 16:13:11,"dan.prosperi",6/10/2022 15:33:43
61916,,,"RWB2006JUL16.01",215027,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"KMR",36,"036","C","CETACEA","G mac","Globicephala","macrorhynchus","Short-finned pilot whale",,,"Y","Donator requested that PI request permission to use in study","07/16/2006",2006,7,16,,,,,"HAWAII","UNITED STATES OF AMERICA",19.516666,1,"Minute",-156.016666,1,"Minute",1,"North Pacific","F","Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.",2/1/2007 0:00:00,,,5/31/2012 16:15:00,"dan.prosperi",6/10/2022 15:33:43
61917,,,"RWB2006JUL18.01",215028,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"KMR",36,"036","C","CETACEA","G mac","Globicephala","macrorhynchus","Short-finned pilot whale",,,"Y","Donator requested that PI request permission to use in study","07/18/2006",2006,7,18,,,,,"HAWAII","UNITED STATES OF AMERICA",19.683333,1,"Minute",-156.133333,1,"Minute",1,"North Pacific","U",,2/1/2007 0:00:00,,,5/31/2012 16:15:00,"dan.prosperi",6/10/2022 15:33:43
61918,,,"RWB2006JUL18.02",215029,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"KMR",36,"036","C","CETACEA","G mac","Globicephala","macrorhynchus","Short-finned pilot whale",,,"Y","Donator requested that PI request permission to use in study","07/18/2006",2006,7,18,,,,,"HAWAII","UNITED STATES OF AMERICA",19.683333,1,"Minute",-156.133333,1,"Minute",1,"North Pacific","M","Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.",2/1/2007 0:00:00,,,5/31/2012 16:15:00,"dan.prosperi",6/10/2022 15:33:43
61922,,,"RWB2006JUL22.01",215033,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"KMR",36,"036","C","CETACEA","G mac","Globicephala","macrorhynchus","Short-finned pilot whale",,,"Y","Donator requested that PI request permission to use in study","07/22/2006",2006,7,22,,,,,"HAWAII","UNITED STATES OF AMERICA",19.716666,1,"Minute",-156.1,1,"Minute",1,"North Pacific","U",,2/1/2007 0:00:00,,,5/31/2012 16:15:00,"dan.prosperi",6/10/2022 15:33:43
61924,,,"RWB2006JUL23.03",215035,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"KMR",36,"036","C","CETACEA","G mac","Globicephala","macrorhynchus","Short-finned pilot whale",,,"Y","Donator requested that PI request permission to use in study","07/23/2006",2006,7,23,,,,,"HAWAII","UNITED STATES OF AMERICA",19.266666,1,"Minute",-155.933333,1,"Minute",1,"North Pacific","M","Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.",2/1/2007 0:00:00,,"LOAN 251",5/31/2012 16:15:00,"dan.prosperi",6/10/2022 15:33:43
61936,,,"RWB2006JUL25.03",215047,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"KMR",36,"036","C","CETACEA","G mac","Globicephala","macrorhynchus","Short-finned pilot whale",,,"Y","Donator requested that PI request permission to use in study","07/25/2006",2006,7,25,,,,,"HAWAII","UNITED STATES OF AMERICA",19.433333,1,"Minute",-156.083333,1,"Minute",1,"North Pacific","F","Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.",2/1/2007 0:00:00,,,5/31/2012 16:15:00,"dan.prosperi",6/10/2022 15:33:43
61937,,,"RWB2006JUL25.04",215048,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"KMR",36,"036","C","CETACEA","G mac","Globicephala","macrorhynchus","Short-finned pilot whale",,,"Y","Donator requested that PI request permission to use in study","07/25/2006",2006,7,25,,,,,"HAWAII","UNITED STATES OF AMERICA",19.433333,1,"Minute",-156.083333,1,"Minute",1,"North Pacific","U",,2/1/2007 0:00:00,,,5/31/2012 16:15:00,"dan.prosperi",6/10/2022 15:33:43
61938,,,"RWB2006JUL25.05",215049,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"KMR",36,"036","C","CETACEA","G mac","Globicephala","macrorhynchus","Short-finned pilot whale",,,"Y","Donator requested that PI request permission to use in study","07/25/2006",2006,7,25,,,,,"HAWAII","UNITED STATES OF AMERICA",19.433333,1,"Minute",-156.083333,1,"Minute",1,"North Pacific","U",,2/1/2007 0:00:00,,,5/31/2012 16:15:00,"dan.prosperi",6/10/2022 15:33:43
61939,,,"RWB2006JUL25.06",215050,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"KMR",36,"036","C","CETACEA","G mac","Globicephala","macrorhynchus","Short-finned pilot whale",,,"Y","Donator requested that PI request permission to use in study","07/25/2006",2006,7,25,,,,,"HAWAII","UNITED STATES OF AMERICA",19.433333,1,"Minute",-156.066666,1,"Minute",1,"North Pacific","F","Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.",2/1/2007 0:00:00,,,5/31/2012 16:15:00,"dan.prosperi",6/10/2022 15:33:43
61940,,,"RWB2006JUL25.07",215051,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"KMR",36,"036","C","CETACEA","G mac","Globicephala","macrorhynchus","Short-finned pilot whale",,,"Y","Donator requested that PI request permission to use in study","07/25/2006",2006,7,25,,,,,"HAWAII","UNITED STATES OF AMERICA",19.433333,1,"Minute",-156.066666,1,"Minute",1,"North Pacific","U",,2/1/2007 0:00:00,,,5/31/2012 16:15:00,"dan.prosperi",6/10/2022 15:33:43
66682,,,"DSJ060731.01",216893,,"2006-STAR-DSJ",,,,,,"BIOPSY (PROJECTILE)",603,"LISA Ballance",1,"SWFSC",,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,"ARC",36,"036","C","CETACEA","G mac","Globicephala","macrorhynchus","Short-finned pilot whale",,,"N",,"07/31/2006",2006,7,31,,,,,,"MEXICO",28.283333,1,"Minute",-115.816666,1,"Minute",1,"North Pacific","U",,7/12/2007 0:00:00,,"use restriction changed to NO in 2020 due to Ballance retirement; contact E. Archer if questions",5/31/2012 16:16:18,"dan.prosperi",4/10/2024 10:11:22
66683,,,"DSJ060731.02",216894,,"2006-STAR-DSJ",,,,,,"BIOPSY (PROJECTILE)",603,"LISA Ballance",1,"SWFSC",,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,"ARC",36,"036","C","CETACEA","G mac","Globicephala","macrorhynchus","Short-finned pilot whale",,,"N",,"07/31/2006",2006,7,31,,,,,,"MEXICO",28.283333,1,"Minute",-115.816666,1,"Minute",1,"North Pacific","U",,7/12/2007 0:00:00,,"use restriction changed to NO in 2020 due to Ballance retirement; contact E. Archer if questions",5/31/2012 16:16:18,"dan.prosperi",4/10/2024 10:11:22
66687,,,"DSJ060801.01",216898,,"2006-STAR-DSJ",,,,,,"BIOPSY (PROJECTILE)",603,"LISA Ballance",1,"SWFSC",,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,"ARC",36,"036","C","CETACEA","G mac","Globicephala","macrorhynchus","Short-finned pilot whale",,,"N",,"08/01/2006",2006,8,1,,,,,,"MEXICO",26.333333,1,"Minute",-115.033333,1,"Minute",1,"North Pacific","U",,7/12/2007 0:00:00,,"use restriction changed to NO in 2020 due to Ballance retirement; contact E. Archer if questions",5/31/2012 16:16:18,"dan.prosperi",4/10/2024 10:11:22
66688,,,"DSJ060801.02",216899,,"2006-STAR-DSJ",,,,,,"BIOPSY (PROJECTILE)",603,"LISA Ballance",1,"SWFSC",,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,"ARC",36,"036","C","CETACEA","G mac","Globicephala","macrorhynchus","Short-finned pilot whale",,,"N",,"08/01/2006",2006,8,1,,,,,,"MEXICO",26.333333,1,"Minute",-115.033333,1,"Minute",1,"North Pacific","U",,7/12/2007 0:00:00,,"use restriction changed to NO in 2020 due to Ballance retirement; contact E. Archer if questions",5/31/2012 16:16:18,"dan.prosperi",4/10/2024 10:11:22
66689,,,"DSJ060801.03",216900,,"2006-STAR-DSJ",,,,,,"BIOPSY (PROJECTILE)",603,"LISA Ballance",1,"SWFSC",,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,"ARC",36,"036","C","CETACEA","G mac","Globicephala","macrorhynchus","Short-finned pilot whale",,,"N",,"08/01/2006",2006,8,1,,,,,,"MEXICO",26.333333,1,"Minute",-115.033333,1,"Minute",1,"North Pacific","U",,7/12/2007 0:00:00,,"use restriction changed to NO in 2020 due to Ballance retirement; contact E. Archer if questions",5/31/2012 16:16:18,"dan.prosperi",4/10/2024 10:11:22
66690,,,"DSJ060803.01",216901,,"2006-STAR-DSJ",,,,,,"BIOPSY (PROJECTILE)",603,"LISA Ballance",1,"SWFSC",,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,"ARC",36,"036","C","CETACEA","G mac","Globicephala","macrorhynchus","Short-finned pilot whale",,,"N",,"08/03/2006",2006,8,3,,,,,,"IMPORT FROM SEA (INTERNATIONAL WATERS)",23.183333,1,"Minute",-115.7,1,"Minute",1,"North Pacific","U",,7/12/2007 0:00:00,,"use restriction changed to NO in 2020 due to Ballance retirement; contact E. Archer if questions",5/31/2012 16:16:18,"dan.prosperi",4/10/2024 10:11:22
